"Ontology","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","1","GO:0060249","anatomical structure homeostasis","2/73","393/13552",0.629672939509448,0.699317962096699,0.602440226342977,"GATA2/ADRB2",2
"BP","1","GO:0016051","carbohydrate biosynthetic process","1/73","183/13552",0.630327841183931,0.699590133225598,0.602674693131169,"PTAFR",1
"KEGG","1","hsa04932","Non-alcoholic fatty liver disease","1/44","138/6190",0.63047549346993,0.737397173241448,0.681548093368219,"1050",1
"BP","1","GO:0048167","regulation of synaptic plasticity","1/73","184/13552",0.632346396617663,0.701374463304971,0.604211836855699,"CX3CR1",1
"BP","-1","GO:0016055","Wnt signaling pathway","1/29","460/13552",0.633040865737398,0.637308179989026,0.54729835373537,"CDH3",1
"BP","-1","GO:0034660","ncRNA metabolic process","1/29","460/13552",0.633040865737398,0.637308179989026,0.54729835373537,"MOV10L1",1
"BP","-1","GO:0010498","proteasomal protein catabolic process","1/29","461/13552",0.633853714415493,0.637308179989026,0.54729835373537,"NR1D1",1
"BP","-1","GO:0071900","regulation of protein serine/threonine kinase activity","1/29","461/13552",0.633853714415493,0.637308179989026,0.54729835373537,"MAP3K21",1
"CC","1","GO:0098858","actin-based cell projection","1/78","181/14163",0.634321957568903,0.777329772975017,0.735783383640163,"SPN",1
"BP","1","GO:0099111","microtubule-based transport","1/73","185/13552",0.634354080119078,0.702688134174734,0.605343522610985,"SFPQ",1
"BP","1","GO:1901888","regulation of cell junction assembly","1/73","185/13552",0.634354080119078,0.702688134174734,0.605343522610985,"SYNDIG1",1
"BP","-1","GO:0198738","cell-cell signaling by wnt","1/29","462/13552",0.634664824512655,0.637308179989026,0.54729835373537,"CDH3",1
"BP","-1","GO:0045860","positive regulation of protein kinase activity","1/29","463/13552",0.635474199614957,0.637308179989026,0.54729835373537,"MAP3K21",1
"CC","-1","GO:0098793","presynapse","1/29","484/14163",0.635554463953108,0.635554463953108,0.593268317890686,"HRH3",1
"BP","1","GO:0099504","synaptic vesicle cycle","1/73","186/13552",0.636350949435402,0.704442977098723,0.606855264087144,"SYNDIG1",1
"BP","1","GO:0072522","purine-containing compound biosynthetic process","1/73","187/13552",0.638337062011432,0.706183645400852,0.608354794576505,"TREM2",1
"KEGG","1","hsa05152","Tuberculosis","1/44","141/6190",0.638478040245644,0.737397173241448,0.681548093368219,"3687",1
"MF","1","GO:0008514","organic anion transmembrane transporter activity","1/78","180/13926",0.638535986501979,0.6799225782197,0.616131215045769,"ABCG2",1
"MF","1","GO:0140097","catalytic activity, acting on DNA","1/78","180/13926",0.638535986501979,0.6799225782197,0.616131215045769,"PLD4",1
"CC","1","GO:0005774","vacuolar membrane","2/78","391/14163",0.638736092522107,0.777329772975017,0.735783383640163,"RUBCNL/TLR7",2
"BP","1","GO:0001501","skeletal system development","2/73","400/13552",0.639329795421857,0.706823808798646,0.608906275023407,"TAL1/FLI1",2
"BP","1","GO:0006643","membrane lipid metabolic process","1/73","188/13552",0.640312474991093,0.706994433900256,0.6090532631324,"GAL3ST4",1
"BP","1","GO:0006814","sodium ion transport","1/73","188/13552",0.640312474991093,0.706994433900256,0.6090532631324,"ADRB2",1
"BP","1","GO:0007623","circadian rhythm","1/73","189/13552",0.642277245218992,0.708247582421718,0.610132810805747,"SFPQ",1
"BP","1","GO:0071241","cellular response to inorganic substance","1/73","189/13552",0.642277245218992,0.708247582421718,0.610132810805747,"CEBPA",1
"MF","1","GO:0004518","nuclease activity","1/78","182/13926",0.642626663149009,0.681125034674065,0.617220855219519,"PLD4",1
"BP","1","GO:0035303","regulation of dephosphorylation","1/73","190/13552",0.644231429241967,0.709943866827655,0.61159410597739,"CD33",1
"BP","1","GO:0007160","cell-matrix adhesion","1/73","191/13552",0.64617508331062,0.711167548169715,0.612648268611039,"ITGBL1",1
"BP","1","GO:0043542","endothelial cell migration","1/73","191/13552",0.64617508331062,0.711167548169715,0.612648268611039,"GATA2",1
"BP","1","GO:0015850","organic hydroxy compound transport","1/73","192/13552",0.648108263380848,0.711918150316028,0.613294888534204,"LIPG",1
"BP","1","GO:0019080","viral gene expression","1/73","192/13552",0.648108263380848,0.711918150316028,0.613294888534204,"CCL3",1
"BP","1","GO:0030705","cytoskeleton-dependent intracellular transport","1/73","192/13552",0.648108263380848,0.711918150316028,0.613294888534204,"SFPQ",1
"BP","-1","GO:0061564","axon development","1/29","480/13552",0.648971562741676,0.64990668026724,0.558117512626316,"EPHA8",1
"BP","1","GO:0009743","response to carbohydrate","1/73","193/13552",0.650031025115369,0.713112442077079,0.614323732976709,"ACVR1C",1
"BP","1","GO:0032869","cellular response to insulin stimulus","1/73","193/13552",0.650031025115369,0.713112442077079,0.614323732976709,"NCOA5",1
"CC","1","GO:0005925","focal adhesion","2/78","400/14163",0.651132258774218,0.77842024334238,0.736815571013595,"AVIL/ITGBL1",2
"BP","-1","GO:0007507","heart development","1/29","483/13552",0.651302812669386,0.651302812669386,0.559316463132968,"ADAMTS9",1
"BP","1","GO:0051168","nuclear export","1/73","195/13552",0.65384551477132,0.716836412148133,0.617531814985318,"HHEX",1
"CC","1","GO:0030027","lamellipodium","1/78","191/14163",0.654223358473366,0.77842024334238,0.736815571013595,"AVIL",1
"BP","1","GO:0048871","multicellular organismal homeostasis","2/73","412/13552",0.655431940859409,0.717527987711491,0.61812758538091,"GATA2/ADRB2",2
"BP","1","GO:0031396","regulation of protein ubiquitination","1/73","196/13552",0.655737352565862,0.717527987711491,0.61812758538091,"ADRB2",1
"BP","1","GO:1901617","organic hydroxy compound biosynthetic process","1/73","196/13552",0.655737352565862,0.717527987711491,0.61812758538091,"PTAFR",1
"BP","1","GO:0008154","actin polymerization or depolymerization","1/73","197/13552",0.65761899177391,0.718665569115278,0.619107575650753,"AVIL",1
"BP","1","GO:0010632","regulation of epithelial cell migration","1/73","197/13552",0.65761899177391,0.718665569115278,0.619107575650753,"GATA2",1
"KEGG","1","hsa05225","Hepatocellular carcinoma","1/44","149/6190",0.658999231033383,0.750526902010242,0.693683401087772,"2944",1
"CC","1","GO:0030055","cell-substrate junction","2/78","406/14163",0.659210710430348,0.77842024334238,0.736815571013595,"AVIL/ITGBL1",2
"BP","1","GO:0098657","import into cell","1/73","199/13552",0.661351891023781,0.722282583478947,0.622223518712477,"TREM2",1
"BP","1","GO:0019882","antigen processing and presentation","1/73","200/13552",0.663203258653172,0.723841408261487,0.623566396781856,"TREM2",1
"CC","1","GO:0032838","plasma membrane bounded cell projection cytoplasm","1/78","196/14163",0.663769199749316,0.77842024334238,0.736815571013595,"SFPQ",1
"BP","1","GO:0007163","establishment or maintenance of cell polarity","1/73","201/13552",0.665044642874137,0.724924141370467,0.624499136986737,"SPN",1
"BP","1","GO:0097191","extrinsic apoptotic signaling pathway","1/73","201/13552",0.665044642874137,0.724924141370467,0.624499136986737,"TNFSF10",1
"MF","1","GO:0000287","magnesium ion binding","1/78","194/13926",0.666228326651137,0.702901445549365,0.63695417033764,"HPGDS",1
"BP","1","GO:0050804","modulation of chemical synaptic transmission","2/73","421/13552",0.667136116188035,0.726739853435211,0.626063315295526,"CX3CR1/ADRB2",2
"BP","1","GO:0099177","regulation of trans-synaptic signaling","2/73","422/13552",0.66841700533879,0.727670808745737,0.626865303744824,"CX3CR1/ADRB2",2
"BP","1","GO:0090596","sensory organ morphogenesis","1/73","204/13552",0.67050942460904,0.729120435507583,0.628114111185578,"GATA2",1
"BP","1","GO:0008380","RNA splicing","2/73","424/13552",0.670967086875151,0.729120435507583,0.628114111185578,"SFPQ/CLK4",2
"BP","1","GO:0032271","regulation of protein polymerization","1/73","205/13552",0.67231140333271,0.729120435507583,0.628114111185578,"AVIL",1
"BP","1","GO:0045665","negative regulation of neuron differentiation","1/73","205/13552",0.67231140333271,0.729120435507583,0.628114111185578,"SEMA3G",1
"BP","1","GO:0048562","embryonic organ morphogenesis","1/73","205/13552",0.67231140333271,0.729120435507583,0.628114111185578,"GATA2",1
"BP","1","GO:0099003","vesicle-mediated transport in synapse","1/73","205/13552",0.67231140333271,0.729120435507583,0.628114111185578,"SYNDIG1",1
"CC","1","GO:0031012","extracellular matrix","2/78","419/14163",0.676208845164423,0.785864333569465,0.743861792689171,"HMCN1/A2M",2
"BP","1","GO:0007548","sex differentiation","1/73","208/13552",0.677659221759101,0.734453518439864,0.632708392847094,"TNFSF10",1
"BP","1","GO:0043624","cellular protein complex disassembly","1/73","210/13552",0.68117651634431,0.737797153172422,0.635588828034332,"AVIL",1
"BP","1","GO:0009266","response to temperature stimulus","1/73","211/13552",0.682920941041272,0.738749078807003,0.636408881752156,"ADRB2",1
"BP","1","GO:0050807","regulation of synapse organization","1/73","211/13552",0.682920941041272,0.738749078807003,0.636408881752156,"SYNDIG1",1
"BP","1","GO:0008016","regulation of heart contraction","1/73","212/13552",0.684655951258196,0.739688423289709,0.637218097206995,"EDN3",1
"BP","1","GO:0042180","cellular ketone metabolic process","1/73","212/13552",0.684655951258196,0.739688423289709,0.637218097206995,"DHRS9",1
"BP","1","GO:0046777","protein autophosphorylation","1/73","213/13552",0.686381597102136,0.740615288402873,0.638016562081099,"CLK4",1
"BP","1","GO:0048588","developmental cell growth","1/73","213/13552",0.686381597102136,0.740615288402873,0.638016562081099,"SEMA3G",1
"BP","1","GO:0071560","cellular response to transforming growth factor beta stimulus","1/73","215/13552",0.689804994785879,0.743838993114021,0.640793681361754,"CX3CR1",1
"BP","1","GO:0051606","detection of stimulus","1/73","216/13552",0.691502845530472,0.744728932063417,0.641560335517894,"TREM2",1
"BP","1","GO:0051648","vesicle localization","1/73","216/13552",0.691502845530472,0.744728932063417,0.641560335517894,"SYNDIG1",1
"BP","1","GO:0016311","dephosphorylation","2/73","443/13552",0.694421645528768,0.747400850515515,0.643862108451376,"DUSP4/CD33",2
"BP","1","GO:0060560","developmental growth involved in morphogenesis","1/73","218/13552",0.694871096143366,0.747413334037004,0.643872862608883,"SEMA3G",1
"BP","1","GO:0098813","nuclear chromosome segregation","1/73","219/13552",0.69654159336712,0.748738350048913,0.645014321844005,"SFPQ",1
"BP","1","GO:0071559","response to transforming growth factor beta","1/73","220/13552",0.698203069680343,0.750052007516894,0.646145996054082,"CX3CR1",1
"BP","1","GO:0050803","regulation of synapse structure or activity","1/73","222/13552",0.701499151487546,0.753118900370592,0.648788026897121,"SYNDIG1",1
"BP","1","GO:0006352","DNA-templated transcription, initiation","1/73","223/13552",0.703133852308357,0.753925556463797,0.649482935516249,"TAF5",1
"BP","1","GO:0031334","positive regulation of protein-containing complex assembly","1/73","223/13552",0.703133852308357,0.753925556463797,0.649482935516249,"TAL1",1
"BP","1","GO:1903320","regulation of protein modification by small protein conjugation or removal","1/73","226/13552",0.707985161157802,0.758650765911091,0.653553553465787,"ADRB2",1
"KEGG","1","hsa05130","Pathogenic Escherichia coli infection","1/44","171/6190",0.709739518576779,0.788819362843547,0.729075662705204,"8743",1
"BP","1","GO:0007423","sensory organ development","2/73","457/13552",0.71082460047428,0.761215553958341,0.655763036956065,"GATA2/CEBPA",2
"KEGG","1","hsa05169","Epstein-Barr virus infection","1/44","172/6190",0.711861376224665,0.788819362843547,0.729075662705204,"4938",1
"BP","1","GO:1902532","negative regulation of intracellular signal transduction","2/73","458/13552",0.711968161117134,0.761962163653259,0.656406217509082,"ARHGAP25/DUSP4",2
"MF","1","GO:0030674","protein-macromolecule adaptor activity","1/78","224/13926",0.718710264586911,0.754809866917761,0.683992465216094,"ADAP2",1
"BP","1","GO:0007611","learning or memory","1/73","233/13552",0.719002877171331,0.769008716373097,0.662476599003001,"CX3CR1",1
"BP","1","GO:0031330","negative regulation of cellular catabolic process","1/73","234/13552",0.720542992042304,0.770173379722112,0.663479919509013,"TREM2",1
"BP","1","GO:0051091","positive regulation of DNA-binding transcription factor activity","1/73","235/13552",0.72207478071785,0.771327691292471,0.664474322286302,"CX3CR1",1
"BP","1","GO:0022604","regulation of cell morphogenesis","2/73","468/13552",0.723200636774052,0.772047208863856,0.665094163834864,"SEMA3G/CCL3",2
"CC","1","GO:0005802","trans-Golgi network","1/78","231/14163",0.723682756610367,0.833156913958402,0.788626699462869,"PLD4",1
"KEGG","1","hsa04360","Axon guidance","1/44","178/6190",0.72427781653675,0.791877079413513,0.731901793552926,"56920",1
"BP","1","GO:0009117","nucleotide metabolic process","2/73","470/13552",0.725403142707,0.773914477875531,0.666702756816894,"TREM2/GIMAP7",2
"BP","1","GO:0009165","nucleotide biosynthetic process","1/73","238/13552",0.726620632320037,0.774729181368085,0.667404598015117,"TREM2",1
"BP","1","GO:0060047","heart contraction","1/73","239/13552",0.728119557800031,0.775358755561231,0.667946956198341,"EDN3",1
"BP","1","GO:0090287","regulation of cellular response to growth factor stimulus","1/73","239/13552",0.728119557800031,0.775358755561231,0.667946956198341,"HHEX",1
"BP","1","GO:0006091","generation of precursor metabolites and energy","2/73","473/13552",0.728679652220867,0.775471425399638,0.668044017687722,"RUBCNL/CEBPA",2
"BP","1","GO:1901293","nucleoside phosphate biosynthetic process","1/73","240/13552",0.729610376719929,0.775978138978765,0.668480535351855,"TREM2",1
"CC","1","GO:0099568","cytoplasmic region","1/78","235/14163",0.729819622304647,0.833156913958402,0.788626699462869,"SFPQ",1
"BP","1","GO:0006302","double-strand break repair","1/73","241/13552",0.731093132316341,0.776104463223877,0.668589359679189,"SFPQ",1
"BP","1","GO:0072331","signal transduction by p53 class mediator","1/73","241/13552",0.731093132316341,0.776104463223877,0.668589359679189,"TAF5",1
"BP","1","GO:0110053","regulation of actin filament organization","1/73","241/13552",0.731093132316341,0.776104463223877,0.668589359679189,"AVIL",1
"BP","1","GO:0006753","nucleoside phosphate metabolic process","2/73","476/13552",0.731923622418033,0.776221818740317,0.668690457731461,"TREM2/GIMAP7",2
"BP","1","GO:0016054","organic acid catabolic process","1/73","242/13552",0.732567867598507,0.776221818740317,0.668690457731461,"RENBP",1
"BP","1","GO:0046395","carboxylic acid catabolic process","1/73","242/13552",0.732567867598507,0.776221818740317,0.668690457731461,"RENBP",1
"BP","1","GO:0140014","mitotic nuclear division","1/73","244/13552",0.73549344812725,0.77883828533078,0.670944460646316,"EDN3",1
"BP","1","GO:0007507","heart development","2/73","483/13552",0.739367374015389,0.782455119308288,0.67406024831109,"ADAP2/RAMP2",2
"BP","1","GO:0003015","heart process","1/73","248/13552",0.741250232856415,0.783961677500557,0.675358100372015,"EDN3",1
"MF","1","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","1/78","240/13926",0.743278145861237,0.777063516127657,0.704158243447488,"LMO2",1
"BP","1","GO:0015980","energy derivation by oxidation of organic compounds","1/73","250/13552",0.7440821055464,0.785982768668134,0.677099206258676,"RUBCNL",1
"BP","1","GO:0016579","protein deubiquitination","1/73","250/13552",0.7440821055464,0.785982768668134,0.677099206258676,"ADRB2",1
"BP","1","GO:0007411","axon guidance","1/73","251/13552",0.745486556478223,0.786492924541611,0.677538689350125,"SEMA3G",1
"BP","1","GO:0034504","protein localization to nucleus","1/73","251/13552",0.745486556478223,0.786492924541611,0.677538689350125,"HHEX",1
"BP","1","GO:0097485","neuron projection guidance","1/73","252/13552",0.746883404939022,0.787479908728172,0.678388944897639,"SEMA3G",1
"BP","1","GO:0003002","regionalization","1/73","253/13552",0.748272691513417,0.78748550210444,0.678393763413747,"HHEX",1
